Shop-ID;Brand;Country;Postcode;City;Street and Housenumber;Complete adress;With brand
5995515;McDonald's;DE;70173;Stuttgart;Arnulf-Klett-Platz 2;Arnulf-Klett-Platz 2 70173 Stuttgart;McDonald's Arnulf-Klett-Platz 2 70173 Stuttgart
5995516;McDonald's;DE;70173;Stuttgart;Schulstr. 5;Schulstr. 5 70173 Stuttgart;McDonald's Schulstr. 5 70173 Stuttgart
5995168;McDonald's;DE;70178;Stuttgart;Marienstr. 12;Marienstr. 12 70178 Stuttgart;McDonald's Marienstr. 12 70178 Stuttgart
5995517;McDonald's;DE;70327;Stuttgart;Heiligenwiesen 31;Heiligenwiesen 31 70327 Stuttgart;McDonald's Heiligenwiesen 31 70327 Stuttgart
5994909;McDonald's;DE;70378;Stuttgart;Aldingerstr. 76;Aldingerstr. 76 70378 Stuttgart;McDonald's Aldingerstr. 76 70378 Stuttgart
5995518;McDonald's;DE;70439;Stuttgart;Wollinstr. 6;Wollinstr. 6 70439 Stuttgart;McDonald's Wollinstr. 6 70439 Stuttgart
5995519;McDonald's;DE;70469;Stuttgart;Heilbronner Str. 393;Heilbronner Str. 393 70469 Stuttgart;McDonald's Heilbronner Str. 393 70469 Stuttgart
5995520;McDonald's;DE;70629;Stuttgart;Flughafen Str. 63;Flughafen Str. 63 70629 Stuttgart;McDonald's Flughafen Str. 63 70629 Stuttgart
5994744;McDonald's;DE;70736;Fellbach;Buehlstr. 135;Buehlstr. 135 70736 Fellbach;McDonald's Buehlstr. 135 70736 Fellbach
5994816;McDonald's;DE;70794;Filderstadt;Felix-Wankel Str. 38;Felix-Wankel Str. 38 70794 Filderstadt;McDonald's Felix-Wankel Str. 38 70794 Filderstadt
5994743;McDonald's;DE;70806;Kornwestheim;Aldinger Str. 85;Aldinger Str. 85 70806 Kornwestheim;McDonald's Aldinger Str. 85 70806 Kornwestheim
5995521;McDonald's;DE;71034;Böblingen;Karl-Benz-Str. 7;Karl-Benz-Str. 7 71034 Böblingen;McDonald's Karl-Benz-Str. 7 71034 Böblingen
5995817;McDonald's;DE;71063;Sindelfingen;Mercedesstr.;Mercedesstr. 71063 Sindelfingen;McDonald's Mercedesstr. 71063 Sindelfingen
5995522;McDonald's;DE;71065;Sindelfingen;Tilsiterstr. 7;Tilsiterstr. 7 71065 Sindelfingen;McDonald's Tilsiterstr. 7 71065 Sindelfingen
5994985;McDonald's;DE;71229;Leonberg;Neue Ramtelstr. 9;Neue Ramtelstr. 9 71229 Leonberg;McDonald's Neue Ramtelstr. 9 71229 Leonberg
5994753;McDonald's;DE;71296;Heimsheim;Römerstr. 11;Römerstr. 11 71296 Heimsheim;McDonald's Römerstr. 11 71296 Heimsheim
5994742;McDonald's;DE;71364;Winnenden;Max-Eyth Str. 29;Max-Eyth Str. 29 71364 Winnenden;McDonald's Max-Eyth Str. 29 71364 Winnenden
5995179;McDonald's;DE;71384;Weinstadt-Endersbach;Kalkofenstr. 18;Kalkofenstr. 18 71384 Weinstadt-Endersbach;McDonald's Kalkofenstr. 18 71384 Weinstadt-Endersbach
5994741;McDonald's;DE;71522;Backnang;Wanne 7;Wanne 7 71522 Backnang;McDonald's Wanne 7 71522 Backnang
5994745;McDonald's;DE;71634;Ludwigsburg;Porschestr. 1;Porschestr. 1 71634 Ludwigsburg;McDonald's Porschestr. 1 71634 Ludwigsburg
5994910;McDonald's;DE;71638;Ludwigsburg;Arsenalplatz 1;Arsenalplatz 1 71638 Ludwigsburg;McDonald's Arsenalplatz 1 71638 Ludwigsburg
5994911;McDonald's;DE;71711;Murr;Robert-Bosch-Str. 1;Robert-Bosch-Str. 1 71711 Murr;McDonald's Robert-Bosch-Str. 1 71711 Murr
5995803;McDonald's;DE;72072;Tübingen;Reutlinger Str. 66;Reutlinger Str. 66 72072 Tübingen;McDonald's Reutlinger Str. 66 72072 Tübingen
5995726;McDonald's;DE;72108;Rottenburg;Wilhelm-Maybachstr. 9;Wilhelm-Maybachstr. 9 72108 Rottenburg;McDonald's Wilhelm-Maybachstr. 9 72108 Rottenburg
5995727;McDonald's;DE;72160;Horb;Rauher Grund 2;Rauher Grund 2 72160 Horb;McDonald's Rauher Grund 2 72160 Horb
5994894;McDonald's;DE;72189;Vöhringen;Eythstr. 14;Eythstr. 14 72189 Vöhringen;McDonald's Eythstr. 14 72189 Vöhringen
5995771;McDonald's;DE;72202;Nagold;Haiterbacherstr. 68;Haiterbacherstr. 68 72202 Nagold;McDonald's Haiterbacherstr. 68 72202 Nagold
5994970;McDonald's;DE;72250;Freudenstadt;Stuttgarter Str. 193;Stuttgarter Str. 193 72250 Freudenstadt;McDonald's Stuttgarter Str. 193 72250 Freudenstadt
5994822;McDonald's;DE;72336;Balingen;Langestr. 13;Langestr. 13 72336 Balingen;McDonald's Langestr. 13 72336 Balingen
5994646;McDonald's;DE;72458;Albstadt;Truchtelfinger Str. 64;Truchtelfinger Str. 64 72458 Albstadt;McDonald's Truchtelfinger Str. 64 72458 Albstadt
5995188;McDonald's;DE;72488;Sigmaringen;In Den Käppeleswiesen 8;In Den Käppeleswiesen 8 72488 Sigmaringen;McDonald's In Den Käppeleswiesen 8 72488 Sigmaringen
5994607;McDonald's;DE;72525;Münsingen;Robert-Bosch-Str. 4 / 1;Robert-Bosch-Str. 4 / 1 72525 Münsingen;McDonald's Robert-Bosch-Str. 4 / 1 72525 Münsingen
5995749;McDonald's;DE;72555;Metzingen;Ulmerstr. 15;Ulmerstr. 15 72555 Metzingen;McDonald's Ulmerstr. 15 72555 Metzingen
5994968;McDonald's;DE;72764;Reutlingen;Karlstr. 5;Karlstr. 5 72764 Reutlingen;McDonald's Karlstr. 5 72764 Reutlingen
5995750;McDonald's;DE;72793;Pfullingen;Max-Eyth-Str.16;Max-Eyth-Str.16 72793 Pfullingen;McDonald's Max-Eyth-Str.16 72793 Pfullingen
5994717;McDonald's;DE;73054;Eislingen;Daimlerstr. 6;Daimlerstr. 6 73054 Eislingen;McDonald's Daimlerstr. 6 73054 Eislingen
5994827;McDonald's;DE;73230;Kirchheim;Marie-Curiestr. 2;Marie-Curiestr. 2 73230 Kirchheim;McDonald's Marie-Curiestr. 2 73230 Kirchheim
5995751;McDonald's;DE;73257;Köngen;Christain Eisele Str. 11;Christain Eisele Str. 11 73257 Köngen;McDonald's Christain Eisele Str. 11 73257 Köngen
5994935;McDonald's;DE;73329;Kuchen;Im Gewerbepark 9;Im Gewerbepark 9 73329 Kuchen;McDonald's Im Gewerbepark 9 73329 Kuchen
5995782;McDonald's;DE;73431;Aalen;Robert-Bosch-Str. 2-4;Robert-Bosch-Str. 2-4 73431 Aalen;McDonald's Robert-Bosch-Str. 2-4 73431 Aalen
5995783;McDonald's;DE;73433;Aalen;Am Mittelbach 1;Am Mittelbach 1 73433 Aalen;McDonald's Am Mittelbach 1 73433 Aalen
5995784;McDonald's;DE;73479;Ellwangen;Max-Eyth-Strasse 8;Max-Eyth-Strasse 8 73479 Ellwangen;McDonald's Max-Eyth-Strasse 8 73479 Ellwangen
5994718;McDonald's;DE;73525;Schwäbisch-Gmund;Lorscherstr. 83;Lorscherstr. 83 73525 Schwäbisch-Gmund;McDonald's Lorscherstr. 83 73525 Schwäbisch-Gmund
5994874;McDonald's;DE;73614;Schorndorf;Bahnhof 2;Bahnhof 2 73614 Schorndorf;McDonald's Bahnhof 2 73614 Schorndorf
5994896;McDonald's;DE;73660;Urbach;Daimler Str. 2;Daimler Str. 2 73660 Urbach;McDonald's Daimler Str. 2 73660 Urbach
5995523;McDonald's;DE;73760;Ostfildern;Felix-Wankelstr. 5;Felix-Wankelstr. 5 73760 Ostfildern;McDonald's Felix-Wankelstr. 5 73760 Ostfildern
5995948;McDonald's;DE;74072;Heilbronn;Sülmerstr. 57;Sülmerstr. 57 74072 Heilbronn;McDonald's Sülmerstr. 57 74072 Heilbronn
5995949;McDonald's;DE;74074;Heilbronn;Happenbacher Str. 3;Happenbacher Str. 3 74074 Heilbronn;McDonald's Happenbacher Str. 3 74074 Heilbronn
5995950;McDonald's;DE;74172;Neckarsulm;Heiner-Fleischmannstr. 1;Heiner-Fleischmannstr. 1 74172 Neckarsulm;McDonald's Heiner-Fleischmannstr. 1 74172 Neckarsulm
5995951;McDonald's;DE;74189;Weinsberg-Ellhofen;Am Autobahnkreuz 3;Am Autobahnkreuz 3 74189 Weinsberg-Ellhofen;McDonald's Am Autobahnkreuz 3 74189 Weinsberg-Ellhofen
5994912;McDonald's;DE;74321;Bietigheim-Bissingen;Stuttgarter Str. 65;Stuttgarter Str. 65 74321 Bietigheim-Bissingen;McDonald's Stuttgarter Str. 65 74321 Bietigheim-Bissingen
5995524;McDonald's;DE;74360;Ilsfeld;Porschestr.;Porschestr. 74360 Ilsfeld;McDonald's Porschestr. 74360 Ilsfeld
5995655;McDonald's;DE;74545;Michelfeld;Daimlerstr.;Daimlerstr. 74545 Michelfeld;McDonald's Daimlerstr. 74545 Michelfeld
5995867;McDonald's;DE;74564;Crailsheim;Hallerstr. 94;Hallerstr. 94 74564 Crailsheim;McDonald's Hallerstr. 94 74564 Crailsheim
5995868;McDonald's;DE;74589;Satteldorf;Marco-Polo-Str. 1;Marco-Polo-Str. 1 74589 Satteldorf;McDonald's Marco-Polo-Str. 1 74589 Satteldorf
5995952;McDonald's;DE;74613;Öhringen;Im Brenntenstock;Im Brenntenstock 74613 Öhringen;McDonald's Im Brenntenstock 74613 Öhringen
5995747;McDonald's;DE;74653;Künzelsau;Würzburger Str.;Würzburger Str. 74653 Künzelsau;McDonald's Würzburger Str. 74653 Künzelsau
5995304;McDonald's;DE;74722;Buchen;"Gewerbepark""Lange Föhren""";"Gewerbepark""Lange Föhren"" 74722 Buchen";"McDonald's Gewerbepark""Lange Föhren"" 74722 Buchen"
5995958;McDonald's;DE;74821;Mosbach;B 27 / 292;B 27 / 292 74821 Mosbach;McDonald's B 27 / 292 74821 Mosbach
5994788;McDonald's;DE;74889;Sinsheim;Neulandstr. 37;Neulandstr. 37 74889 Sinsheim;McDonald's Neulandstr. 37 74889 Sinsheim
5994954;McDonald's;DE;74904;Bad Rappenau;Wilhelm-Hauff-Strasse 45;Wilhelm-Hauff-Strasse 45 74904 Bad Rappenau;McDonald's Wilhelm-Hauff-Strasse 45 74904 Bad Rappenau
5995242;McDonald's;DE;75015;Bretten;Alexanderstr. 1;Alexanderstr. 1 75015 Bretten;McDonald's Alexanderstr. 1 75015 Bretten
5995239;McDonald's;DE;75177;Pforzheim;Adolf-Seebacher-Str. 2;Adolf-Seebacher-Str. 2 75177 Pforzheim;McDonald's Adolf-Seebacher-Str. 2 75177 Pforzheim
5995245;McDonald's;DE;75179;Pforzheim;Karlsruher Str. 87;Karlsruher Str. 87 75179 Pforzheim;McDonald's Karlsruher Str. 87 75179 Pforzheim
5995525;McDonald's;DE;75223;Niefern-Öschelbronn;Enztalstr. 2;Enztalstr. 2 75223 Niefern-Öschelbronn;McDonald's Enztalstr. 2 75223 Niefern-Öschelbronn
5994619;McDonald's;DE;75365;Calw;Stuttgarterstr. 100;Stuttgarterstr. 100 75365 Calw;McDonald's Stuttgarterstr. 100 75365 Calw
5994999;McDonald's;DE;76133;Karlsruhe;Kaiserstr. 135;Kaiserstr. 135 76133 Karlsruhe;McDonald's Kaiserstr. 135 76133 Karlsruhe
5994798;McDonald's;DE;76133;Karlsruhe;Kaiserstr. 150;Kaiserstr. 150 76133 Karlsruhe;McDonald's Kaiserstr. 150 76133 Karlsruhe
5995000;McDonald's;DE;76135;Karlsruhe;Pulverhausstr. 42;Pulverhausstr. 42 76135 Karlsruhe;McDonald's Pulverhausstr. 42 76135 Karlsruhe
5995003;McDonald's;DE;76137;Karlsruhe;Durlacher Allee 109;Durlacher Allee 109 76137 Karlsruhe;McDonald's Durlacher Allee 109 76137 Karlsruhe
5995004;McDonald's;DE;76137;Karlsruhe;Hauptbahnhof;Hauptbahnhof 76137 Karlsruhe;McDonald's Hauptbahnhof 76137 Karlsruhe
5995002;McDonald's;DE;76149;Karlsruhe;Bocksdornweg 2;Bocksdornweg 2 76149 Karlsruhe;McDonald's Bocksdornweg 2 76149 Karlsruhe
5994930;McDonald's;DE;76189;Karlsruhe;Am Mühlburger Bahnhof 1;Am Mühlburger Bahnhof 1 76189 Karlsruhe;McDonald's Am Mühlburger Bahnhof 1 76189 Karlsruhe
5994656;McDonald's;DE;76437;Rastatt;Ettlinger Str.3;Ettlinger Str.3 76437 Rastatt;McDonald's Ettlinger Str.3 76437 Rastatt
5995072;McDonald's;DE;76530;Baden-Baden;Luisenstr. 2;Luisenstr. 2 76530 Baden-Baden;McDonald's Luisenstr. 2 76530 Baden-Baden
5995033;McDonald's;DE;76547;Sinzheim;Industriestr.26;Industriestr.26 76547 Sinzheim;McDonald's Industriestr.26 76547 Sinzheim
5995073;McDonald's;DE;76571;Gaggenau;Murgtalstr. 1;Murgtalstr. 1 76571 Gaggenau;McDonald's Murgtalstr. 1 76571 Gaggenau
5995243;McDonald's;DE;76646;Bruchsal;Am Mantel 1A;Am Mantel 1A 76646 Bruchsal;McDonald's Am Mantel 1A 76646 Bruchsal
5995244;McDonald's;DE;76689;Karlsdorf-Neuthard;Simon-Hegele-Str. 1 C;Simon-Hegele-Str. 1 C 76689 Karlsdorf-Neuthard;McDonald's Simon-Hegele-Str. 1 C 76689 Karlsdorf-Neuthard
5995132;McDonald's;DE;76726;Germersheim;Mainzerstr.2;Mainzerstr.2 76726 Germersheim;McDonald's Mainzerstr.2 76726 Germersheim
5995001;McDonald's;DE;76744;Wörth;Kühgrunddamm 8;Kühgrunddamm 8 76744 Wörth;McDonald's Kühgrunddamm 8 76744 Wörth
5995717;McDonald's;DE;76829;Landau;Johannes-Koppstr. 4;Johannes-Koppstr. 4 76829 Landau;McDonald's Johannes-Koppstr. 4 76829 Landau
5995718;McDonald's;DE;76887;Bad Bergzabern;Kappelerstr. 1G;Kappelerstr. 1G 76887 Bad Bergzabern;McDonald's Kappelerstr. 1G 76887 Bad Bergzabern
5994754;McDonald's;DE;77652;Offenburg;Hauptstr. 58;Hauptstr. 58 77652 Offenburg;McDonald's Hauptstr. 58 77652 Offenburg
5994755;McDonald's;DE;77652;Offenburg;Okenstr. 105;Okenstr. 105 77652 Offenburg;McDonald's Okenstr. 105 77652 Offenburg
5994756;McDonald's;DE;77694;Kehl;Königsbergerstr. 17;Königsbergerstr. 17 77694 Kehl;McDonald's Königsbergerstr. 17 77694 Kehl
5994685;McDonald's;DE;77855;Achern;Am Achener See 4;Am Achener See 4 77855 Achern;McDonald's Am Achener See 4 77855 Achern
5995251;McDonald's;DE;77933;Lahr;Alte Stadtbahnhof 1;Alte Stadtbahnhof 1 77933 Lahr;McDonald's Alte Stadtbahnhof 1 77933 Lahr
5995161;McDonald's;DE;78048;Villingen-Schwenningen;Milanstr. 4;Milanstr. 4 78048 Villingen-Schwenningen;McDonald's Milanstr. 4 78048 Villingen-Schwenningen
5995162;McDonald's;DE;78073;Bad Dürrheim;Carl-Friedrich-Benz-Str. 15;Carl-Friedrich-Benz-Str. 15 78073 Bad Dürrheim;McDonald's Carl-Friedrich-Benz-Str. 15 78073 Bad Dürrheim
5995163;McDonald's;DE;78166;Donaueschingen;Carl-Benz-Str.4;Carl-Benz-Str.4 78166 Donaueschingen;McDonald's Carl-Benz-Str.4 78166 Donaueschingen
5994791;McDonald's;DE;78224;Singen;Industriestr. 1;Industriestr. 1 78224 Singen;McDonald's Industriestr. 1 78224 Singen
5994585;McDonald's;DE;78315;Radolfzell;Robert-Gerwigstr. 27;Robert-Gerwigstr. 27 78315 Radolfzell;McDonald's Robert-Gerwigstr. 27 78315 Radolfzell
5994769;McDonald's;DE;78462;Konstanz;Bahnhofplatz 4;Bahnhofplatz 4 78462 Konstanz;McDonald's Bahnhofplatz 4 78462 Konstanz
5994770;McDonald's;DE;78467;Konstanz;Opelstr. 1;Opelstr. 1 78467 Konstanz;McDonald's Opelstr. 1 78467 Konstanz
5994765;McDonald's;DE;78532;Tuttlingen;Dornierstr. 47;Dornierstr. 47 78532 Tuttlingen;McDonald's Dornierstr. 47 78532 Tuttlingen
5995573;McDonald's;DE;78658;Zimmern Ob Rottweil;Flözlingerstr. 57;Flözlingerstr. 57 78658 Zimmern Ob Rottweil;McDonald's Flözlingerstr. 57 78658 Zimmern Ob Rottweil
5994716;McDonald's;DE;79033;Göppingen;Am Bahnhof 1;Am Bahnhof 1 79033 Göppingen;McDonald's Am Bahnhof 1 79033 Göppingen
5994914;McDonald's;DE;79098;Freiburg;Bismarck Allee 5;Bismarck Allee 5 79098 Freiburg;McDonald's Bismarck Allee 5 79098 Freiburg
5994915;McDonald's;DE;79098;Freiburg;Kaiser-Joseph-Str. 252;Kaiser-Joseph-Str. 252 79098 Freiburg;McDonald's Kaiser-Joseph-Str. 252 79098 Freiburg
5995707;McDonald's;DE;79108;Freiburg;Gundelfinger Str. 4;Gundelfinger Str. 4 79108 Freiburg;McDonald's Gundelfinger Str. 4 79108 Freiburg
5994645;McDonald's;DE;79108;Freiburg;Tullastr. 82A;Tullastr. 82A 79108 Freiburg;McDonald's Tullastr. 82A 79108 Freiburg
5995708;McDonald's;DE;79115;Freiburg;Basler Str. 111-113;Basler Str. 111-113 79115 Freiburg;McDonald's Basler Str. 111-113 79115 Freiburg
5995802;McDonald's;DE;79184;Bad Krozingen;Freiburger Str. 25;Freiburger Str. 25 79184 Bad Krozingen;McDonald's Freiburger Str. 25 79184 Bad Krozingen
5994785;McDonald's;DE;79206;Breisach;Zur Rheinbrücke 23;Zur Rheinbrücke 23 79206 Breisach;McDonald's Zur Rheinbrücke 23 79206 Breisach
5994786;McDonald's;DE;79258;Hartheim;Rastanlage Bremgarten 2;Rastanlage Bremgarten 2 79258 Hartheim;McDonald's Rastanlage Bremgarten 2 79258 Hartheim
5995946;McDonald's;DE;79312;Emmendingen;Damm Weg 2 / 2;Damm Weg 2 / 2 79312 Emmendingen;McDonald's Damm Weg 2 / 2 79312 Emmendingen
5995947;McDonald's;DE;79336;Herbolzheim;Breisgauallee 4;Breisgauallee 4 79336 Herbolzheim;McDonald's Breisgauallee 4 79336 Herbolzheim
5994934;McDonald's;DE;79379;Müllheim;Schliengener Str.;Schliengener Str. 79379 Müllheim;McDonald's Schliengener Str. 79379 Müllheim
5995763;McDonald's;DE;79539;Lörrach;Chesterplatz 3;Chesterplatz 3 79539 Lörrach;McDonald's Chesterplatz 3 79539 Lörrach
5995764;McDonald's;DE;79539;Lörrach;Clara-Immerwahr-Str. 1;Clara-Immerwahr-Str. 1 79539 Lörrach;McDonald's Clara-Immerwahr-Str. 1 79539 Lörrach
5995765;McDonald's;DE;79576;Weil Am Rhein;Colmarerstr. 7;Colmarerstr. 7 79576 Weil Am Rhein;McDonald's Colmarerstr. 7 79576 Weil Am Rhein
5995766;McDonald's;DE;79576;Weil Am Rhein;Hauptstr. 437;Hauptstr. 437 79576 Weil Am Rhein;McDonald's Hauptstr. 437 79576 Weil Am Rhein
5995880;McDonald's;DE;79618;Rheinfelden;Grossmattstr. 2;Grossmattstr. 2 79618 Rheinfelden;McDonald's Grossmattstr. 2 79618 Rheinfelden
5995881;McDonald's;DE;79713;Bad Säckingen;Tullastr.;Tullastr. 79713 Bad Säckingen;McDonald's Tullastr. 79713 Bad Säckingen
5994960;McDonald's;DE;79761;Waldshut-Tiengen;Von Opelstr. 2B;Von Opelstr. 2B 79761 Waldshut-Tiengen;McDonald's Von Opelstr. 2B 79761 Waldshut-Tiengen
5994961;McDonald's;DE;79822;Titisee-Neustadt;Titiseestr. 13;Titiseestr. 13 79822 Titisee-Neustadt;McDonald's Titiseestr. 13 79822 Titisee-Neustadt
5995526;McDonald's;DE;80331;München;Im Tal 6;Im Tal 6 80331 München;McDonald's Im Tal 6 80331 München
5995200;McDonald's;DE;80331;München;Zweibrückenstr. 8;Zweibrückenstr. 8 80331 München;McDonald's Zweibrückenstr. 8 80331 München
5995201;McDonald's;DE;80333;München;Augustenstr. 53;Augustenstr. 53 80333 München;McDonald's Augustenstr. 53 80333 München
5995527;McDonald's;DE;80335;München;Hauptbahnhof;Hauptbahnhof 80335 München;McDonald's Hauptbahnhof 80335 München
5995528;McDonald's;DE;80335;München;Karlsplatz 10;Karlsplatz 10 80335 München;McDonald's Karlsplatz 10 80335 München
5995529;McDonald's;DE;80336;München;Goethestr. 74;Goethestr. 74 80336 München;McDonald's Goethestr. 74 80336 München
5995530;McDonald's;DE;80336;München;Schwanthalerstr. 8;Schwanthalerstr. 8 80336 München;McDonald's Schwanthalerstr. 8 80336 München
5995728;McDonald's;DE;80634;München;Nymphenburger Str. 156;Nymphenburger Str. 156 80634 München;McDonald's Nymphenburger Str. 156 80634 München
5995729;McDonald's;DE;80687;München;Fürstenrieder Str. 26;Fürstenrieder Str. 26 80687 München;McDonald's Fürstenrieder Str. 26 80687 München
5995202;McDonald's;DE;80797;München;Hohenzollernstr. 152;Hohenzollernstr. 152 80797 München;McDonald's Hohenzollernstr. 152 80797 München
5995203;McDonald's;DE;80802;München;Feilitzschstr. 13;Feilitzschstr. 13 80802 München;McDonald's Feilitzschstr. 13 80802 München
5995204;McDonald's;DE;80802;München;Leopoldstr. 17;Leopoldstr. 17 80802 München;McDonald's Leopoldstr. 17 80802 München
5995205;McDonald's;DE;80807;München;Frankfurter Ring 243;Frankfurter Ring 243 80807 München;McDonald's Frankfurter Ring 243 80807 München
5995531;McDonald's;DE;80933;München;Schleissheimer Str. 506;Schleissheimer Str. 506 80933 München;McDonald's Schleissheimer Str. 506 80933 München
5995532;McDonald's;DE;80939;München;Maria-Probststr. 1;Maria-Probststr. 1 80939 München;McDonald's Maria-Probststr. 1 80939 München
5995206;McDonald's;DE;80939;München;Situlistr.6;Situlistr.6 80939 München;McDonald's Situlistr.6 80939 München
5995730;McDonald's;DE;80992;München;Pelkovenstr. 27;Pelkovenstr. 27 80992 München;McDonald's Pelkovenstr. 27 80992 München
5995731;McDonald's;DE;80993;München;Hanauer Str. 83;Hanauer Str. 83 80993 München;McDonald's Hanauer Str. 83 80993 München
5995732;McDonald's;DE;80993;München;Hanauerstr;Hanauerstr 80993 München;McDonald's Hanauerstr 80993 München
5995733;McDonald's;DE;81241;München;Landsberger Str. 412 A;Landsberger Str. 412 A 81241 München;McDonald's Landsberger Str. 412 A 81241 München
5995533;McDonald's;DE;81243;München;Bodenseestr. 225;Bodenseestr. 225 81243 München;McDonald's Bodenseestr. 225 81243 München
5995748;McDonald's;DE;81247;München;Verdistr. 84-88;Verdistr. 84-88 81247 München;McDonald's Verdistr. 84-88 81247 München
5995534;McDonald's;DE;81373;München;Am Harras 12;Am Harras 12 81373 München;McDonald's Am Harras 12 81373 München
5995535;McDonald's;DE;81379;München;Machtlfinger Str. 4;Machtlfinger Str. 4 81379 München;McDonald's Machtlfinger Str. 4 81379 München
5994569;McDonald's;DE;81477;München;Drygalski-Allee 51;Drygalski-Allee 51 81477 München;McDonald's Drygalski-Allee 51 81477 München
5995536;McDonald's;DE;81477;München;Stäblistr. 16;Stäblistr. 16 81477 München;McDonald's Stäblistr. 16 81477 München
5995207;McDonald's;DE;81539;München;Martin-Luther-Str. 26;Martin-Luther-Str. 26 81539 München;McDonald's Martin-Luther-Str. 26 81539 München
5995208;McDonald's;DE;81541;München;Regerstrasse 25;Regerstrasse 25 81541 München;McDonald's Regerstrasse 25 81541 München
5995209;McDonald's;DE;81667;München;Weissenburger Str. 36;Weissenburger Str. 36 81667 München;McDonald's Weissenburger Str. 36 81667 München
5995537;McDonald's;DE;81737;München;Thomas-Dehler-Str. 12;Thomas-Dehler-Str. 12 81737 München;McDonald's Thomas-Dehler-Str. 12 81737 München
5995538;McDonald's;DE;81825;München;Wasserburger Landstr. 52;Wasserburger Landstr. 52 81825 München;McDonald's Wasserburger Landstr. 52 81825 München
5995539;McDonald's;DE;81829;München;Willy-Brand-Platz 5;Willy-Brand-Platz 5 81829 München;McDonald's Willy-Brand-Platz 5 81829 München
5995210;McDonald's;DE;82008;Unterhaching;Grünwalder Weg 32;Grünwalder Weg 32 82008 Unterhaching;McDonald's Grünwalder Weg 32 82008 Unterhaching
5995107;McDonald's;DE;82031;Grünwald;Bavariafilmplatz 7;Bavariafilmplatz 7 82031 Grünwald;McDonald's Bavariafilmplatz 7 82031 Grünwald
5995108;McDonald's;DE;82031;Grünwald;Südliche Münchnerstr. 34A;Südliche Münchnerstr. 34A 82031 Grünwald;McDonald's Südliche Münchnerstr. 34A 82031 Grünwald
5995293;McDonald's;DE;82110;Germering;Augsburger Str. 36;Augsburger Str. 36 82110 Germering;McDonald's Augsburger Str. 36 82110 Germering
5995043;McDonald's;DE;82205;Gilching;Landsbergerstr. 90;Landsbergerstr. 90 82205 Gilching;McDonald's Landsbergerstr. 90 82205 Gilching
5995076;McDonald's;DE;82256;Fürstenfeldbruck;Hasenheide 1A;Hasenheide 1A 82256 Fürstenfeldbruck;McDonald's Hasenheide 1A 82256 Fürstenfeldbruck
5995109;McDonald's;DE;82319;Starnberg;Münchnerstr. 10;Münchnerstr. 10 82319 Starnberg;McDonald's Münchnerstr. 10 82319 Starnberg
5994955;McDonald's;DE;82362;Weilheim;Münchener Str.69;Münchener Str.69 82362 Weilheim;McDonald's Münchener Str.69 82362 Weilheim
5995095;McDonald's;DE;82377;Penzberg;Seeshaupterstr. 56;Seeshaupterstr. 56 82377 Penzberg;McDonald's Seeshaupterstr. 56 82377 Penzberg
5995096;McDonald's;DE;82418;Murnau;Strassäckerstr. 22;Strassäckerstr. 22 82418 Murnau;McDonald's Strassäckerstr. 22 82418 Murnau
5995097;McDonald's;DE;82467;Garmisch-Partenkirchen;Hauptstr. 6;Hauptstr. 6 82467 Garmisch-Partenkirchen;McDonald's Hauptstr. 6 82467 Garmisch-Partenkirchen
5995098;McDonald's;DE;82467;Garmisch-Partenkirchen;Marienplatz 7;Marienplatz 7 82467 Garmisch-Partenkirchen;McDonald's Marienplatz 7 82467 Garmisch-Partenkirchen
5995110;McDonald's;DE;82515;Wolfratshausen;Bahnhofstr. 41;Bahnhofstr. 41 82515 Wolfratshausen;McDonald's Bahnhofstr. 41 82515 Wolfratshausen
5995099;McDonald's;DE;82515;Wolfratshausen;Pfaffenrieder Str. 28;Pfaffenrieder Str. 28 82515 Wolfratshausen;McDonald's Pfaffenrieder Str. 28 82515 Wolfratshausen
5995091;McDonald's;DE;83022;Rosenheim;Südtiroler Platz 1;Südtiroler Platz 1 83022 Rosenheim;McDonald's Südtiroler Platz 1 83022 Rosenheim
5995087;McDonald's;DE;83026;Rosenheim;Klepperstr. 30;Klepperstr. 30 83026 Rosenheim;McDonald's Klepperstr. 30 83026 Rosenheim
5995086;McDonald's;DE;83059;Kolbermoor;Carl-Jordan-Str. 22;Carl-Jordan-Str. 22 83059 Kolbermoor;McDonald's Carl-Jordan-Str. 22 83059 Kolbermoor
5995088;McDonald's;DE;83209;Prien;Am Reitbach 4;Am Reitbach 4 83209 Prien;McDonald's Am Reitbach 4 83209 Prien
5994676;McDonald's;DE;83278;Traunstein;An Der Hoch Str. 34;An Der Hoch Str. 34 83278 Traunstein;McDonald's An Der Hoch Str. 34 83278 Traunstein
5994776;McDonald's;DE;83301;Traunreut;Werner V. Siemens Str. 2A;Werner V. Siemens Str. 2A 83301 Traunreut;McDonald's Werner V. Siemens Str. 2A 83301 Traunreut
5995111;McDonald's;DE;83344;Grabenstätt;Oberwinkel 3;Oberwinkel 3 83344 Grabenstätt;McDonald's Oberwinkel 3 83344 Grabenstätt
5994682;McDonald's;DE;83395;Freilassing;Sägewerkstr. 15;Sägewerkstr. 15 83395 Freilassing;McDonald's Sägewerkstr. 15 83395 Freilassing
